2020/08/18 10:54:16 [error] 2400#8680: *2 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/mmal/dist/js/base.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/js/base.js?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 10:54:16 [error] 2400#8680: *2 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/mmal/dist/js/index.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/js/index.js?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:12 [error] 2400#8680: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/mmal/dist/css/common.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/css/common.css?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:12 [error] 2400#8680: *8 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/mmal/dist/css/index.css" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/css/index.css?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/mmal/dist/js/index.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/js/index.js?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *8 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/mmal/dist/js/base.js" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /dist/js/base.js?5fcf90c400b48da4015e HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor1-3.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor1-3.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *8 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor1-4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor1-4.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor1-1.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor1-1.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *8 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor1-2.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor1-2.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor4-3.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor4-3.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *8 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor3-2.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor3-2.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *7 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor5-1.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor5-1.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
2020/08/18 11:11:13 [error] 2400#8680: *8 CreateFile() "F:\IDEAproject\mmal_learning\nginx-1.16.1/html/distresource/floor5-4.jpg" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /distresource/floor5-4.jpg HTTP/1.1", host: "localhost", referrer: "http://localhost/mmal/view/index.html"
